Unnamed: 0,text,Emotion
111639,i feel you will be very shocked if earlier than you start your weight loss program you retain a journal of what you eat and at what times,surprise
511248,i might have liked but i started feeling groggy and everything got washed dishes put back and it was decided we d leave presents for the morning,neutral
293874,i feel blessed to know how to pray because ever since the first night i knelt down to do so i have had other soldiers come kneel by my bed and ask for me to pray for them,neutral
501853,i generally have only one thing to do at a time and no dishes laundry clutter phone calls emails etc calling to me and causing me to try to ignore screaming children and requests to read books or watch this etc if either child is feeling needy it usually eases up outside the house,relief
744338,i feel like i am without my car or my sewing machine i dont exactly know what to do without something that has become a vital part of my existence,neutral
623468,i am feeling very homesick today and i really miss my friends and family,neutral
702836,i feel i am being very selfish right now but i am trying as hard as i can to push those feelings aside,neutral
750163,i can slowly feel myself going mad,neutral
648955,i know how you feel jeb gave her a skeptical look,neutral
53140,i wasnt feeling well so i figured that he would be ready to rock and roll saturday,neutral
77254,i feel assured of my own brilliance and i trust my instincts in this area,neutral
328509,i was almost in tears hurt that he didnt tell me he was with someone and feeling foolish for being hurt that he chose to spend time with her instead of me,neutral
360576,i am trying to let it go and move on forward not feel burdened to accommodate everyone try at my old age to have some sort of life for myself,neutral
826583,i feel bad for them a class post count link href http michaelapplewhite,neutral
633286,i didnt quite feel like he was being affectionate enough,love
295736,i feel so remorseful and thanks for letting ur feelings out to me because you made me realised my mistakes,neutral
670306,i feel like its productive at least,neutral
425630,i have been faithful to you feeling a lump form in her throat as she speaks fearful he will dismiss her at any moment i was wrong not to be truthful to you when i realized who leifnorthman truly was and for that i apologize a thousand times over,neutral
